timestamp,fabric_segment,rack_id,avg_link_utilization_pct,p95_rdma_latency_us,retransmits_per_sec,drops_per_sec,congestion_state
2026-04-06T15:00:00Z,fabric-b,rack-b,49.1,10.51,1.72,2.69,normal
2026-04-06T15:00:00Z,fabric-c,rack-c,54.9,10.9,4.98,2.43,normal
2026-04-06T15:00:00Z,fabric-d,rack-d,40.7,8.26,3.98,1.16,normal
2026-04-06T15:00:00Z,fabric-e,rack-e,56.6,9.68,4.38,2.13,normal
2026-04-06T15:00:00Z,fabric-f,rack-f,62.4,13.74,3.43,2.81,normal
2026-04-06T15:15:00Z,fabric-a,rack-a,46.7,10.99,2.45,2.92,normal
2026-04-06T15:15:00Z,fabric-b,rack-b,45.5,12.17,4.32,1.9,normal
2026-04-06T15:15:00Z,fabric-c,rack-c,49.8,12.72,5.52,1.53,normal
2026-04-06T15:15:00Z,fabric-d,rack-d,51.1,11.07,1.98,1.66,normal
2026-04-06T15:15:00Z,fabric-e,rack-e,49.7,8.5,3.3,2.48,normal
2026-04-06T15:15:00Z,fabric-f,rack-f,55.1,13.18,3.75,1.93,normal
2026-04-06T15:30:00Z,fabric-a,rack-a,45.7,11.73,2.4,0.89,normal
2026-04-06T15:30:00Z,fabric-b,rack-b,45.6,9.23,4.68,2.39,normal
2026-04-06T15:30:00Z,fabric-c,rack-c,54.1,10.64,3.76,2.05,normal
2026-04-06T15:30:00Z,fabric-d,rack-d,46.8,9.38,4.35,1.68,normal
2026-04-06T15:30:00Z,fabric-e,rack-e,46.6,11.49,3.0,1.31,normal
2026-04-06T15:30:00Z,fabric-f,rack-f,48.3,13.35,3.32,2.88,normal
2026-04-06T15:45:00Z,fabric-a,rack-a,47.0,10.38,3.49,1.46,normal
2026-04-06T15:45:00Z,fabric-b,rack-b,51.0,13.13,2.36,2.01,normal
2026-04-06T15:45:00Z,fabric-c,rack-c,56.8,12.65,3.68,1.65,normal
2026-04-06T15:45:00Z,fabric-d,rack-d,52.7,11.83,3.67,1.32,normal
2026-04-06T15:45:00Z,fabric-e,rack-e,51.4,9.99,4.99,1.63,normal
2026-04-06T15:45:00Z,fabric-f,rack-f,56.7,11.98,3.58,2.6,normal
2026-04-06T16:00:00Z,fabric-a,rack-a,57.2,9.73,1.6,2.42,normal
2026-04-06T16:00:00Z,fabric-b,rack-b,51.4,9.36,3.29,2.28,normal
2026-04-06T16:00:00Z,fabric-c,rack-c,53.4,9.49,4.47,1.57,normal
2026-04-06T16:00:00Z,fabric-d,rack-d,45.3,9.88,4.81,2.69,normal
2026-04-06T16:00:00Z,fabric-e,rack-e,45.8,10.42,2.36,0.97,normal
2026-04-06T16:00:00Z,fabric-f,rack-f,45.4,8.83,2.85,2.28,normal
2026-04-06T16:15:00Z,fabric-a,rack-a,47.3,8.13,4.89,2.18,normal
2026-04-06T16:15:00Z,fabric-b,rack-b,46.1,9.77,3.78,1.3,normal
2026-04-06T16:15:00Z,fabric-c,rack-c,44.6,11.48,3.24,1.96,normal
2026-04-06T16:15:00Z,fabric-d,rack-d,51.4,9.84,5.99,1.63,normal
2026-04-06T16:15:00Z,fabric-e,rack-e,48.8,11.02,6.21,1.44,normal
2026-04-06T16:15:00Z,fabric-f,rack-f,49.2,13.17,3.08,2.29,normal
2026-04-06T16:30:00Z,fabric-a,rack-a,48.3,11.32,2.67,1.69,normal
2026-04-06T16:30:00Z,fabric-b,rack-b,55.6,11.2,3.57,2.23,normal
2026-04-06T16:30:00Z,fabric-c,rack-c,50.4,10.75,3.73,0.84,normal
2026-04-06T16:30:00Z,fabric-d,rack-d,47.2,9.82,3.28,1.5,normal
2026-04-06T16:30:00Z,fabric-e,rack-e,47.9,8.77,3.94,1.28,normal
2026-04-06T16:30:00Z,fabric-f,rack-f,58.4,11.65,4.21,1.3,normal
2026-04-06T16:45:00Z,fabric-a,rack-a,47.7,9.87,2.74,1.05,normal
2026-04-06T16:45:00Z,fabric-b,rack-b,49.1,11.44,3.01,1.77,normal
2026-04-06T16:45:00Z,fabric-c,rack-c,47.0,11.99,3.29,1.35,normal
2026-04-06T16:45:00Z,fabric-d,rack-d,49.9,11.48,4.67,1.42,normal
2026-04-06T16:45:00Z,fabric-e,rack-e,53.1,10.12,4.86,1.99,normal
2026-04-06T16:45:00Z,fabric-f,rack-f,45.7,10.84,3.09,1.16,normal
2026-04-06T17:00:00Z,fabric-a,rack-a,46.7,11.03,3.77,1.15,normal
2026-04-06T17:00:00Z,fabric-b,rack-b,57.9,11.06,3.24,2.7,normal
2026-04-06T17:00:00Z,fabric-c,rack-c,46.4,9.72,4.36,2.21,normal
2026-04-06T17:00:00Z,fabric-d,rack-d,53.6,11.78,3.03,1.95,normal
2026-04-06T17:00:00Z,fabric-e,rack-e,46.8,8.76,2.14,1.38,normal
2026-04-06T17:00:00Z,fabric-f,rack-f,55.6,12.67,3.45,1.73,normal
2026-04-06T17:15:00Z,fabric-a,rack-a,47.0,11.87,3.14,1.76,normal
2026-04-06T17:15:00Z,fabric-b,rack-b,42.9,10.91,3.91,1.68,normal
2026-04-06T17:15:00Z,fabric-c,rack-c,44.8,13.04,3.75,1.73,normal
2026-04-06T17:15:00Z,fabric-d,rack-d,39.4,10.96,3.06,1.67,normal
2026-04-06T17:15:00Z,fabric-e,rack-e,47.4,12.87,1.79,1.46,normal
2026-04-06T17:15:00Z,fabric-f,rack-f,57.5,10.86,3.25,3.75,normal
2026-04-06T17:30:00Z,fabric-a,rack-a,49.3,12.42,1.68,1.86,normal
2026-04-06T17:30:00Z,fabric-b,rack-b,54.6,11.65,3.36,2.65,normal
2026-04-06T17:30:00Z,fabric-c,rack-c,54.6,12.8,2.27,1.19,normal
2026-04-06T17:30:00Z,fabric-d,rack-d,43.9,9.44,2.15,2.07,normal
2026-04-06T17:30:00Z,fabric-e,rack-e,52.0,10.54,2.49,1.44,normal
2026-04-06T17:30:00Z,fabric-f,rack-f,57.6,13.18,3.61,2.09,normal
2026-04-06T17:45:00Z,fabric-a,rack-a,45.9,10.43,3.32,2.12,normal
2026-04-06T17:45:00Z,fabric-b,rack-b,43.8,11.78,1.36,2.66,normal
2026-04-06T17:45:00Z,fabric-c,rack-c,47.1,10.2,5.42,2.22,normal
2026-04-06T17:45:00Z,fabric-d,rack-d,56.6,10.17,4.23,1.5,normal
2026-04-06T17:45:00Z,fabric-e,rack-e,47.2,11.89,3.65,1.44,normal
2026-04-06T17:45:00Z,fabric-f,rack-f,51.3,11.47,4.52,2.17,normal
2026-04-06T18:00:00Z,fabric-a,rack-a,56.1,10.32,4.01,2.63,normal
2026-04-06T18:00:00Z,fabric-b,rack-b,55.2,10.62,3.48,1.77,normal
2026-04-06T18:00:00Z,fabric-c,rack-c,53.1,11.73,1.36,1.43,normal
2026-04-06T18:00:00Z,fabric-d,rack-d,53.9,12.02,4.23,2.23,normal
2026-04-06T18:00:00Z,fabric-e,rack-e,49.7,9.34,1.54,1.14,normal
2026-04-06T18:00:00Z,fabric-f,rack-f,52.6,10.76,3.59,1.05,normal
2026-04-06T18:15:00Z,fabric-a,rack-a,58.5,10.55,4.28,1.62,normal
2026-04-06T18:15:00Z,fabric-b,rack-b,47.7,11.28,4.03,1.06,normal
2026-04-06T18:15:00Z,fabric-c,rack-c,58.7,13.78,3.94,1.2,normal
2026-04-06T18:15:00Z,fabric-d,rack-d,46.5,10.98,4.76,2.58,normal
2026-04-06T18:15:00Z,fabric-e,rack-e,50.5,11.1,4.46,2.11,normal
2026-04-06T18:15:00Z,fabric-f,rack-f,58.5,13.09,5.29,1.57,normal
2026-04-06T18:30:00Z,fabric-a,rack-a,53.9,11.1,3.13,1.95,normal
2026-04-06T18:30:00Z,fabric-b,rack-b,52.2,8.91,3.96,0.87,normal
2026-04-06T18:30:00Z,fabric-c,rack-c,34.8,8.34,3.25,1.63,normal
2026-04-06T18:30:00Z,fabric-d,rack-d,55.1,11.28,4.86,1.85,normal
2026-04-06T18:30:00Z,fabric-e,rack-e,52.0,12.76,5.08,1.53,normal
2026-04-06T18:30:00Z,fabric-f,rack-f,48.4,9.94,1.39,1.91,normal
2026-04-06T18:45:00Z,fabric-a,rack-a,48.9,12.25,1.99,1.23,normal
2026-04-06T18:45:00Z,fabric-b,rack-b,52.7,10.54,2.22,1.41,normal
2026-04-06T18:45:00Z,fabric-c,rack-c,55.9,10.91,2.52,1.74,normal
2026-04-06T18:45:00Z,fabric-d,rack-d,49.4,11.01,4.79,1.77,normal
2026-04-06T18:45:00Z,fabric-e,rack-e,46.1,11.4,2.93,0.67,normal
2026-04-06T18:45:00Z,fabric-f,rack-f,49.7,13.66,2.12,1.33,normal
2026-04-06T19:00:00Z,fabric-a,rack-a,58.0,8.49,4.08,1.79,normal
2026-04-06T19:00:00Z,fabric-b,rack-b,47.6,10.83,1.12,1.59,normal
2026-04-06T19:00:00Z,fabric-c,rack-c,48.4,10.94,2.68,1.39,normal
2026-04-06T19:00:00Z,fabric-d,rack-d,50.9,11.1,3.02,1.83,normal
2026-04-06T19:00:00Z,fabric-e,rack-e,53.0,13.91,2.43,1.44,normal
2026-04-06T19:00:00Z,fabric-f,rack-f,45.8,12.03,2.74,1.14,normal
2026-04-06T19:15:00Z,fabric-a,rack-a,46.8,10.45,3.49,0.86,normal
2026-04-06T19:15:00Z,fabric-b,rack-b,56.3,12.18,3.66,2.59,normal
2026-04-06T19:15:00Z,fabric-c,rack-c,41.3,11.49,3.22,1.33,normal
2026-04-06T19:15:00Z,fabric-d,rack-d,46.7,9.29,4.32,1.3,normal
2026-04-06T19:15:00Z,fabric-e,rack-e,48.4,12.73,3.51,0.66,normal
2026-04-06T19:15:00Z,fabric-f,rack-f,50.2,9.9,3.0,1.56,normal
2026-04-06T19:30:00Z,fabric-a,rack-a,43.9,10.88,3.88,2.35,normal
2026-04-06T19:30:00Z,fabric-b,rack-b,44.9,11.38,5.12,1.27,normal
2026-04-06T19:30:00Z,fabric-c,rack-c,48.4,10.99,3.41,1.27,normal
2026-04-06T19:30:00Z,fabric-d,rack-d,42.8,10.07,0.24,2.03,normal
2026-04-06T19:30:00Z,fabric-e,rack-e,45.2,13.41,2.41,1.41,normal
2026-04-06T19:30:00Z,fabric-f,rack-f,47.4,11.87,2.35,0.78,normal
2026-04-06T19:45:00Z,fabric-a,rack-a,52.8,12.53,3.43,1.4,normal
2026-04-06T19:45:00Z,fabric-b,rack-b,34.4,11.48,2.42,0.75,normal
2026-04-06T19:45:00Z,fabric-c,rack-c,51.9,10.47,2.21,1.24,normal
2026-04-06T19:45:00Z,fabric-d,rack-d,38.3,9.23,1.91,1.27,normal
2026-04-06T19:45:00Z,fabric-e,rack-e,37.2,9.62,2.14,0.88,normal
2026-04-06T19:45:00Z,fabric-f,rack-f,36.6,10.32,1.5,1.63,normal
2026-04-06T20:00:00Z,fabric-a,rack-a,46.2,10.59,2.34,1.89,normal
2026-04-06T20:00:00Z,fabric-b,rack-b,41.3,14.01,2.48,1.34,normal
2026-04-06T20:00:00Z,fabric-c,rack-c,45.5,8.88,4.39,1.14,normal
2026-04-06T20:00:00Z,fabric-d,rack-d,43.1,10.2,4.23,0.23,normal
2026-04-06T20:00:00Z,fabric-e,rack-e,39.8,10.85,1.15,1.22,normal
2026-04-06T20:00:00Z,fabric-f,rack-f,43.7,8.66,2.04,2.3,normal
2026-04-06T20:15:00Z,fabric-a,rack-a,45.4,7.0,4.09,2.48,normal
2026-04-06T20:15:00Z,fabric-b,rack-b,50.8,10.21,4.26,2.59,normal
2026-04-06T20:15:00Z,fabric-c,rack-c,43.5,9.32,2.78,1.98,normal
2026-04-06T20:15:00Z,fabric-d,rack-d,45.3,13.89,3.37,1.66,normal
2026-04-06T20:15:00Z,fabric-e,rack-e,50.6,9.1,2.75,1.41,normal
2026-04-06T20:15:00Z,fabric-f,rack-f,38.6,6.78,4.15,1.44,normal
2026-04-06T20:30:00Z,fabric-a,rack-a,46.8,11.6,2.91,0.92,normal
2026-04-06T20:30:00Z,fabric-b,rack-b,40.7,9.25,2.18,1.75,normal
2026-04-06T20:30:00Z,fabric-c,rack-c,46.1,11.65,5.05,1.49,normal
2026-04-06T20:30:00Z,fabric-d,rack-d,37.7,7.65,1.92,0.86,normal
2026-04-06T20:30:00Z,fabric-e,rack-e,32.9,7.94,2.72,1.17,normal
2026-04-06T20:30:00Z,fabric-f,rack-f,47.2,11.49,2.44,2.89,normal
2026-04-06T20:45:00Z,fabric-a,rack-a,43.3,12.26,1.42,1.81,normal
2026-04-06T20:45:00Z,fabric-b,rack-b,48.3,10.37,1.41,0.74,normal
2026-04-06T20:45:00Z,fabric-c,rack-c,36.7,10.62,2.95,0.47,normal
2026-04-06T20:45:00Z,fabric-d,rack-d,42.3,9.5,1.44,2.68,normal
2026-04-06T20:45:00Z,fabric-e,rack-e,46.0,7.53,1.83,1.48,normal
2026-04-06T20:45:00Z,fabric-f,rack-f,51.5,11.26,3.86,1.86,normal
2026-04-06T21:00:00Z,fabric-a,rack-a,36.4,12.18,2.11,2.42,normal
2026-04-06T21:00:00Z,fabric-b,rack-b,43.5,10.18,4.64,1.32,normal
2026-04-06T21:00:00Z,fabric-c,rack-c,41.5,11.81,3.19,2.41,normal
2026-04-06T21:00:00Z,fabric-d,rack-d,48.6,10.28,3.14,1.31,normal
2026-04-06T21:00:00Z,fabric-e,rack-e,36.8,10.47,3.15,1.57,normal
2026-04-06T21:00:00Z,fabric-f,rack-f,45.1,12.25,3.38,1.23,normal
2026-04-06T21:15:00Z,fabric-a,rack-a,41.4,7.13,1.92,2.16,normal
2026-04-06T21:15:00Z,fabric-b,rack-b,42.7,11.21,3.4,1.12,normal
2026-04-06T21:15:00Z,fabric-c,rack-c,38.6,12.09,3.38,1.16,normal
2026-04-06T21:15:00Z,fabric-d,rack-d,27.8,8.13,1.56,1.67,normal
2026-04-06T21:15:00Z,fabric-e,rack-e,45.7,12.12,2.46,0.99,normal
2026-04-06T21:15:00Z,fabric-f,rack-f,42.2,11.14,3.3,1.39,normal
2026-04-06T21:30:00Z,fabric-a,rack-a,44.0,12.45,5.09,1.01,normal
2026-04-06T21:30:00Z,fabric-b,rack-b,40.0,12.14,2.69,1.23,normal
2026-04-06T21:30:00Z,fabric-c,rack-c,41.5,14.75,2.4,0.98,normal
2026-04-06T21:30:00Z,fabric-d,rack-d,35.5,10.22,3.52,0.9,normal
2026-04-06T21:30:00Z,fabric-e,rack-e,46.3,11.05,3.24,1.59,normal
2026-04-06T21:30:00Z,fabric-f,rack-f,46.1,11.13,3.55,1.1,normal
2026-04-06T21:45:00Z,fabric-a,rack-a,35.0,11.47,4.14,1.32,normal
2026-04-06T21:45:00Z,fabric-b,rack-b,33.3,10.46,0,0.39,normal
2026-04-06T21:45:00Z,fabric-c,rack-c,38.4,13.21,3.0,0.43,normal
2026-04-06T21:45:00Z,fabric-d,rack-d,43.9,9.85,3.23,2.12,normal
2026-04-06T21:45:00Z,fabric-e,rack-e,34.4,8.87,1.39,1.66,normal
2026-04-06T21:45:00Z,fabric-f,rack-f,34.2,10.94,1.51,2.39,normal
2026-04-06T22:00:00Z,fabric-a,rack-a,36.3,7.66,0.72,1.53,normal
2026-04-06T22:00:00Z,fabric-b,rack-b,41.7,12.77,3.72,2.01,normal
2026-04-06T22:00:00Z,fabric-c,rack-c,26.5,7.96,2.17,1.84,normal
2026-04-06T22:00:00Z,fabric-d,rack-d,35.3,9.83,3.83,0.26,normal
2026-04-06T22:00:00Z,fabric-e,rack-e,32.3,11.06,0.46,1.62,normal
2026-04-06T22:00:00Z,fabric-f,rack-f,38.3,8.92,6.79,2.64,normal
2026-04-06T22:15:00Z,fabric-a,rack-a,35.5,9.77,2.55,1.56,normal
2026-04-06T22:15:00Z,fabric-b,rack-b,32.0,10.44,2.54,1.34,normal
2026-04-06T22:15:00Z,fabric-c,rack-c,33.2,11.05,2.8,0.81,normal
2026-04-06T22:15:00Z,fabric-d,rack-d,33.2,8.63,2.79,0.85,normal
2026-04-06T22:15:00Z,fabric-e,rack-e,33.0,7.71,2.04,1.71,normal
2026-04-06T22:15:00Z,fabric-f,rack-f,38.2,9.73,1.72,2.17,normal
2026-04-06T22:30:00Z,fabric-a,rack-a,30.3,9.87,3.36,1.11,normal
2026-04-06T22:30:00Z,fabric-b,rack-b,33.8,10.57,2.45,0.93,normal
2026-04-06T22:30:00Z,fabric-c,rack-c,41.8,15.99,5.69,0.94,normal
2026-04-06T22:30:00Z,fabric-d,rack-d,34.9,9.43,4.16,1.23,normal
2026-04-06T22:30:00Z,fabric-e,rack-e,35.0,11.08,3.82,1.6,normal
2026-04-06T22:30:00Z,fabric-f,rack-f,35.6,10.58,3.64,2.23,normal
2026-04-06T22:45:00Z,fabric-a,rack-a,26.4,7.26,2.08,0.69,normal
2026-04-06T22:45:00Z,fabric-b,rack-b,29.5,9.97,2.61,2.04,normal
2026-04-06T22:45:00Z,fabric-c,rack-c,43.6,11.51,6.12,1.47,normal
2026-04-06T22:45:00Z,fabric-d,rack-d,38.2,10.1,3.23,1.05,normal
2026-04-06T22:45:00Z,fabric-e,rack-e,31.1,7.31,4.19,1.13,normal
2026-04-06T22:45:00Z,fabric-f,rack-f,34.8,8.47,1.28,1.37,normal
2026-04-06T23:00:00Z,fabric-a,rack-a,26.3,8.69,1.41,0.51,normal
2026-04-06T23:00:00Z,fabric-b,rack-b,37.0,10.4,3.74,1.04,normal
2026-04-06T23:00:00Z,fabric-c,rack-c,37.2,9.85,2.51,1.02,normal
2026-04-06T23:00:00Z,fabric-d,rack-d,36.8,11.61,1.85,1.17,normal
2026-04-06T23:00:00Z,fabric-e,rack-e,28.1,8.51,2.63,1.72,normal
2026-04-06T23:00:00Z,fabric-f,rack-f,32.2,11.07,4.29,2.06,normal
2026-04-06T23:15:00Z,fabric-a,rack-a,27.9,9.5,1.25,0.96,normal
2026-04-06T23:15:00Z,fabric-b,rack-b,31.5,12.0,2.23,1.76,normal
2026-04-06T23:15:00Z,fabric-c,rack-c,27.8,10.58,2.93,0.94,normal
2026-04-06T23:15:00Z,fabric-d,rack-d,32.5,10.24,2.42,1.09,normal
2026-04-06T23:15:00Z,fabric-e,rack-e,28.8,10.33,2.7,0.54,normal
2026-04-06T23:15:00Z,fabric-f,rack-f,33.9,12.5,3.36,0.4,normal
2026-04-06T23:30:00Z,fabric-a,rack-a,32.0,9.0,1.97,1.35,normal
2026-04-06T23:30:00Z,fabric-b,rack-b,25.0,10.34,0.59,0.53,normal
2026-04-06T23:30:00Z,fabric-c,rack-c,29.0,9.43,2.73,0.78,normal
2026-04-06T23:30:00Z,fabric-d,rack-d,35.1,9.11,1.23,0.69,normal
2026-04-06T23:30:00Z,fabric-e,rack-e,31.4,7.22,2.24,2.29,normal
2026-04-06T23:30:00Z,fabric-f,rack-f,30.3,8.51,1.33,0.86,normal
2026-04-06T23:45:00Z,fabric-a,rack-a,36.3,10.2,1.82,1.05,normal
2026-04-06T23:45:00Z,fabric-b,rack-b,37.3,11.38,1.29,1.13,normal
2026-04-06T23:45:00Z,fabric-c,rack-c,30.3,10.21,0.19,0.7,normal
2026-04-06T23:45:00Z,fabric-d,rack-d,19.2,7.7,2.24,0.74,normal
2026-04-06T23:45:00Z,fabric-e,rack-e,31.6,10.26,2.68,1.19,normal
2026-04-06T23:45:00Z,fabric-f,rack-f,31.2,9.13,3.44,0.28,normal
2026-04-07T00:00:00Z,fabric-a,rack-a,37.8,7.03,2.39,0.6,normal
2026-04-07T00:00:00Z,fabric-b,rack-b,32.7,10.07,4.04,1.05,normal
2026-04-07T00:00:00Z,fabric-c,rack-c,40.4,9.73,4.04,2.14,normal
2026-04-07T00:00:00Z,fabric-d,rack-d,40.4,9.0,4.44,2.0,normal
2026-04-07T00:00:00Z,fabric-e,rack-e,35.6,8.66,3.1,1.55,normal
2026-04-07T00:00:00Z,fabric-f,rack-f,38.9,11.49,2.23,1.51,normal
2026-04-07T00:15:00Z,fabric-a,rack-a,40.9,12.86,2.8,2.46,normal
2026-04-07T00:15:00Z,fabric-b,rack-b,41.7,12.17,1.94,2.11,normal
2026-04-07T00:15:00Z,fabric-c,rack-c,39.6,9.27,3.26,0.77,normal
2026-04-07T00:15:00Z,fabric-d,rack-d,43.2,9.76,3.73,1.66,normal
2026-04-07T00:15:00Z,fabric-e,rack-e,28.4,6.63,2.21,0,normal
2026-04-07T00:15:00Z,fabric-f,rack-f,37.3,11.63,4.3,1.45,normal
2026-04-07T00:30:00Z,fabric-a,rack-a,44.3,11.99,2.86,1.74,normal
2026-04-07T00:30:00Z,fabric-b,rack-b,36.0,12.63,2.57,1.7,normal
2026-04-07T00:30:00Z,fabric-c,rack-c,39.9,9.97,2.56,0.95,normal
2026-04-07T00:30:00Z,fabric-d,rack-d,27.7,8.45,4.04,0,normal
2026-04-07T00:30:00Z,fabric-e,rack-e,36.4,11.05,1.75,1.46,normal
2026-04-07T00:30:00Z,fabric-f,rack-f,35.3,8.82,0.31,0.75,normal
2026-04-07T00:45:00Z,fabric-a,rack-a,38.6,13.85,1.58,1.95,normal
2026-04-07T00:45:00Z,fabric-b,rack-b,44.5,11.39,3.84,1.98,normal
2026-04-07T00:45:00Z,fabric-c,rack-c,39.2,12.83,3.89,0.59,normal
2026-04-07T00:45:00Z,fabric-d,rack-d,41.2,11.87,5.23,1.12,normal
2026-04-07T00:45:00Z,fabric-e,rack-e,25.9,9.83,4.23,0,normal
2026-04-07T00:45:00Z,fabric-f,rack-f,37.8,9.84,1.39,0.89,normal
2026-04-07T01:00:00Z,fabric-a,rack-a,34.3,9.7,1.69,0.7,normal
2026-04-07T01:00:00Z,fabric-b,rack-b,33.0,8.03,2.18,1.97,normal
2026-04-07T01:00:00Z,fabric-c,rack-c,44.0,11.46,4.06,1.63,normal
2026-04-07T01:00:00Z,fabric-d,rack-d,34.5,8.85,2.19,1.26,normal
2026-04-07T01:00:00Z,fabric-e,rack-e,37.0,11.11,1.88,1.8,normal
2026-04-07T01:00:00Z,fabric-f,rack-f,34.9,8.78,0,1.97,normal
2026-04-07T01:15:00Z,fabric-a,rack-a,43.2,12.21,3.37,0.75,normal
2026-04-07T01:15:00Z,fabric-b,rack-b,33.4,8.16,2.97,0.87,normal
2026-04-07T01:15:00Z,fabric-c,rack-c,45.4,11.58,1.65,2.03,normal
2026-04-07T01:15:00Z,fabric-d,rack-d,35.9,12.68,3.05,1.59,normal
2026-04-07T01:15:00Z,fabric-e,rack-e,35.8,8.87,1.99,0.98,normal
2026-04-07T01:15:00Z,fabric-f,rack-f,30.8,9.2,0,0.52,normal
2026-04-07T01:30:00Z,fabric-a,rack-a,39.2,9.92,4.92,1.1,normal
2026-04-07T01:30:00Z,fabric-b,rack-b,33.1,10.13,3.16,1.2,normal
2026-04-07T01:30:00Z,fabric-c,rack-c,36.4,11.45,3.2,2.47,normal
2026-04-07T01:30:00Z,fabric-d,rack-d,32.6,9.76,2.35,1.86,normal
2026-04-07T01:30:00Z,fabric-e,rack-e,47.7,8.64,2.27,1.43,normal
2026-04-07T01:30:00Z,fabric-f,rack-f,31.1,9.28,2.0,1.94,normal
2026-04-07T01:45:00Z,fabric-a,rack-a,35.7,9.75,4.54,1.76,normal
2026-04-07T01:45:00Z,fabric-b,rack-b,32.6,10.52,3.96,0.87,normal
2026-04-07T01:45:00Z,fabric-c,rack-c,34.4,7.19,0.85,0.89,normal
2026-04-07T01:45:00Z,fabric-d,rack-d,44.4,14.83,4.26,1.5,normal
2026-04-07T01:45:00Z,fabric-e,rack-e,43.0,9.98,3.25,2.05,normal
2026-04-07T01:45:00Z,fabric-f,rack-f,32.1,9.0,0.87,0.79,normal
2026-04-07T02:00:00Z,fabric-a,rack-a,34.3,11.8,3.48,0.97,normal
2026-04-07T02:00:00Z,fabric-b,rack-b,32.6,7.12,2.51,1.98,normal
2026-04-07T02:00:00Z,fabric-c,rack-c,33.6,12.5,1.56,2.24,normal
2026-04-07T02:00:00Z,fabric-d,rack-d,40.9,12.36,3.9,1.48,normal
2026-04-07T02:00:00Z,fabric-e,rack-e,28.6,7.92,3.01,0.76,normal
2026-04-07T02:00:00Z,fabric-f,rack-f,34.3,8.67,2.41,0.69,normal
2026-04-07T02:15:00Z,fabric-a,rack-a,45.7,8.96,2.64,0.7,normal
2026-04-07T02:15:00Z,fabric-b,rack-b,38.1,11.01,3.33,1.44,normal
2026-04-07T02:15:00Z,fabric-c,rack-c,34.4,10.26,2.38,0.64,normal
2026-04-07T02:15:00Z,fabric-d,rack-d,33.7,7.86,1.96,2.43,normal
2026-04-07T02:15:00Z,fabric-e,rack-e,39.7,7.62,2.13,1.45,normal
2026-04-07T02:15:00Z,fabric-f,rack-f,37.7,8.56,2.67,0.29,normal
2026-04-07T02:30:00Z,fabric-a,rack-a,45.0,13.28,3.52,2.14,normal
2026-04-07T02:30:00Z,fabric-b,rack-b,40.5,8.83,3.66,1.25,normal
2026-04-07T02:30:00Z,fabric-c,rack-c,43.6,12.2,3.26,0.89,normal
2026-04-07T02:30:00Z,fabric-d,rack-d,35.1,8.23,2.52,1.38,normal
2026-04-07T02:30:00Z,fabric-e,rack-e,35.3,11.47,2.53,1.78,normal
2026-04-07T02:30:00Z,fabric-f,rack-f,48.7,12.37,2.36,1.84,normal
2026-04-07T02:45:00Z,fabric-a,rack-a,49.2,11.93,5.0,2.03,normal
2026-04-07T02:45:00Z,fabric-b,rack-b,41.1,11.68,3.33,2.28,normal
2026-04-07T02:45:00Z,fabric-c,rack-c,43.5,12.98,2.16,1.15,normal
2026-04-07T02:45:00Z,fabric-d,rack-d,41.6,10.68,2.17,1.71,normal
2026-04-07T02:45:00Z,fabric-e,rack-e,37.4,8.7,2.08,1.33,normal
2026-04-07T02:45:00Z,fabric-f,rack-f,34.0,8.05,1.44,0.93,normal
2026-04-07T03:00:00Z,fabric-a,rack-a,43.4,11.35,1.23,2.06,normal
2026-04-07T03:00:00Z,fabric-b,rack-b,39.5,11.24,4.83,2.3,normal
2026-04-07T03:00:00Z,fabric-c,rack-c,35.1,11.18,1.51,1.25,normal
2026-04-07T03:00:00Z,fabric-d,rack-d,36.4,9.21,2.61,1.44,normal
2026-04-07T03:00:00Z,fabric-e,rack-e,30.5,6.53,2.34,1.5,normal
2026-04-07T03:00:00Z,fabric-f,rack-f,42.0,12.47,4.52,1.29,normal
2026-04-07T03:15:00Z,fabric-a,rack-a,34.3,7.23,1.13,1.31,normal
2026-04-07T03:15:00Z,fabric-b,rack-b,38.7,10.61,2.39,0.57,normal
2026-04-07T03:15:00Z,fabric-c,rack-c,32.6,8.94,2.65,2.01,normal
2026-04-07T03:15:00Z,fabric-d,rack-d,35.2,9.18,2.34,0.78,normal
2026-04-07T03:15:00Z,fabric-e,rack-e,30.9,7.82,2.67,0.82,normal
2026-04-07T03:15:00Z,fabric-f,rack-f,43.2,11.83,0.55,0.76,normal
2026-04-07T03:30:00Z,fabric-a,rack-a,38.9,12.61,2.2,2.0,normal
2026-04-07T03:30:00Z,fabric-b,rack-b,36.8,9.75,2.28,1.14,normal
2026-04-07T03:30:00Z,fabric-c,rack-c,37.6,8.57,2.0,1.66,normal
2026-04-07T03:30:00Z,fabric-d,rack-d,39.8,12.89,3.75,1.52,normal
2026-04-07T03:30:00Z,fabric-e,rack-e,33.7,9.97,2.78,1.22,normal
2026-04-07T03:30:00Z,fabric-f,rack-f,33.8,10.92,2.59,1.34,normal
2026-04-07T03:45:00Z,fabric-a,rack-a,40.4,11.9,4.44,1.65,normal
2026-04-07T03:45:00Z,fabric-b,rack-b,30.7,6.9,0.28,0.82,normal
2026-04-07T03:45:00Z,fabric-c,rack-c,42.4,12.15,3.5,1.51,normal
2026-04-07T03:45:00Z,fabric-d,rack-d,37.1,11.48,2.67,2.13,normal
