timestamp,node_id,rack_id,pool,gpu_utilization_pct,memory_utilization_pct,power_watts,temperature_c,network_rx_gbps,network_tx_gbps,ecc_errors,active_jobs,health_state
2026-04-08T18:15:00Z,gpu-node-06,rack-c,training,64.3,65.1,4449,57.2,5.8,3.64,0,3,normal
2026-04-08T18:15:00Z,gpu-node-07,rack-d,training,69.0,59.9,4809,56.1,3.56,6.04,0,3,normal
2026-04-08T18:15:00Z,gpu-node-08,rack-d,training,59.9,55.8,4241,54.3,5.46,2.97,0,2,normal
2026-04-08T18:15:00Z,gpu-node-09,rack-e,shared,62.8,54.1,3370,49.5,4.86,5.54,0,2,normal
2026-04-08T18:15:00Z,gpu-node-10,rack-e,shared,71.4,69.2,3725,59.4,6.35,5.62,0,2,normal
2026-04-08T18:15:00Z,gpu-node-11,rack-f,shared,57.4,50.8,3168,55.4,5.16,3.91,0,3,normal
2026-04-08T18:15:00Z,gpu-node-12,rack-f,shared,59.2,44.3,3329,52.1,5.02,3.92,0,2,normal
2026-04-08T18:30:00Z,gpu-node-01,rack-a,serving,66.4,64.7,4863,57.0,5.64,5.36,0,5,normal
2026-04-08T18:30:00Z,gpu-node-02,rack-a,serving,54.0,39.6,4146,50.1,4.42,5.2,0,2,normal
2026-04-08T18:30:00Z,gpu-node-03,rack-b,serving,66.6,64.2,4733,55.7,5.55,4.61,0,3,normal
2026-04-08T18:30:00Z,gpu-node-04,rack-b,serving,65.2,55.6,4808,57.5,9.43,7.02,0,4,normal
2026-04-08T18:30:00Z,gpu-node-05,rack-c,training,72.6,52.8,4978,57.3,4.69,5.74,0,3,normal
2026-04-08T18:30:00Z,gpu-node-06,rack-c,training,85.0,78.2,5335,58.2,7.21,5.86,0,3,normal
2026-04-08T18:30:00Z,gpu-node-07,rack-d,training,75.8,57.9,5013,55.5,6.28,6.77,0,4,normal
2026-04-08T18:30:00Z,gpu-node-08,rack-d,training,67.2,59.0,4678,52.3,7.04,6.94,0,3,normal
2026-04-08T18:30:00Z,gpu-node-09,rack-e,shared,73.4,57.1,3711,56.5,5.75,6.62,0,4,normal
2026-04-08T18:30:00Z,gpu-node-10,rack-e,shared,50.0,48.0,2679,46.9,3.44,4.54,0,3,normal
2026-04-08T18:30:00Z,gpu-node-11,rack-f,shared,70.3,66.1,3698,55.6,6.51,5.04,0,2,normal
2026-04-08T18:30:00Z,gpu-node-12,rack-f,shared,63.1,51.1,3474,56.6,4.64,3.87,0,2,normal
2026-04-08T18:45:00Z,gpu-node-01,rack-a,serving,60.9,62.0,4529,52.6,4.86,6.43,0,2,normal
2026-04-08T18:45:00Z,gpu-node-02,rack-a,serving,53.4,40.7,4028,49.0,5.08,5.96,0,4,normal
2026-04-08T18:45:00Z,gpu-node-03,rack-b,serving,67.1,67.2,4806,58.1,6.66,5.27,0,1,normal
2026-04-08T18:45:00Z,gpu-node-04,rack-b,serving,69.6,69.0,4985,52.8,5.53,5.73,0,4,normal
2026-04-08T18:45:00Z,gpu-node-05,rack-c,training,58.8,58.9,4140,54.7,4.72,3.59,0,4,normal
2026-04-08T18:45:00Z,gpu-node-06,rack-c,training,70.7,57.6,4787,55.2,4.09,6.23,0,3,normal
2026-04-08T18:45:00Z,gpu-node-07,rack-d,training,62.3,53.6,4419,51.8,4.25,4.09,0,2,normal
2026-04-08T18:45:00Z,gpu-node-08,rack-d,training,72.8,60.5,4868,58.4,6.06,4.49,0,4,normal
2026-04-08T18:45:00Z,gpu-node-09,rack-e,shared,77.1,62.6,3930,61.3,5.39,5.22,0,5,normal
2026-04-08T18:45:00Z,gpu-node-10,rack-e,shared,71.9,70.8,3804,56.9,6.7,3.32,0,5,normal
2026-04-08T18:45:00Z,gpu-node-11,rack-f,shared,72.0,52.3,3843,55.4,5.97,5.35,0,3,normal
2026-04-08T18:45:00Z,gpu-node-12,rack-f,shared,70.0,51.5,3689,54.0,5.37,5.58,0,6,normal
2026-04-08T19:00:00Z,gpu-node-01,rack-a,serving,64.8,54.0,4719,53.1,6.7,3.35,0,3,normal
2026-04-08T19:00:00Z,gpu-node-02,rack-a,serving,66.8,52.7,4616,59.8,5.99,4.54,0,2,normal
2026-04-08T19:00:00Z,gpu-node-03,rack-b,serving,76.2,67.7,5191,58.3,6.03,5.38,0,5,normal
2026-04-08T19:00:00Z,gpu-node-04,rack-b,serving,69.9,66.9,4896,55.9,5.15,6.41,0,5,normal
2026-04-08T19:00:00Z,gpu-node-05,rack-c,training,59.3,46.5,4412,50.8,3.56,3.54,0,2,normal
2026-04-08T19:00:00Z,gpu-node-06,rack-c,training,63.3,62.1,4395,52.3,3.51,5.0,0,4,normal
2026-04-08T19:00:00Z,gpu-node-07,rack-d,training,55.6,49.7,4114,51.9,3.6,3.86,0,2,normal
2026-04-08T19:00:00Z,gpu-node-08,rack-d,training,68.2,68.2,4768,52.0,5.86,5.74,0,3,normal
2026-04-08T19:00:00Z,gpu-node-09,rack-e,shared,59.9,51.5,3371,53.6,5.58,4.21,0,2,normal
2026-04-08T19:00:00Z,gpu-node-10,rack-e,shared,63.0,45.9,3529,51.0,6.35,4.51,0,3,normal
2026-04-08T19:00:00Z,gpu-node-11,rack-f,shared,77.5,72.4,3970,55.6,5.06,5.57,0,4,normal
2026-04-08T19:00:00Z,gpu-node-12,rack-f,shared,78.1,62.2,4107,60.6,7.33,4.34,0,3,normal
2026-04-08T19:15:00Z,gpu-node-01,rack-a,serving,67.7,66.0,4888,54.1,4.11,6.56,0,2,normal
2026-04-08T19:15:00Z,gpu-node-02,rack-a,serving,76.5,57.0,5231,57.2,6.46,5.27,0,4,normal
2026-04-08T19:15:00Z,gpu-node-03,rack-b,serving,60.9,53.8,4532,52.2,4.65,4.78,0,3,normal
2026-04-08T19:15:00Z,gpu-node-04,rack-b,serving,72.2,62.5,5008,55.3,5.84,5.34,0,4,normal
2026-04-08T19:15:00Z,gpu-node-05,rack-c,training,68.1,59.2,4788,57.0,5.59,5.54,0,4,normal
2026-04-08T19:15:00Z,gpu-node-06,rack-c,training,65.6,60.5,4552,53.2,7.24,5.11,0,3,normal
2026-04-08T19:15:00Z,gpu-node-07,rack-d,training,74.7,56.0,4879,56.3,6.25,5.3,0,4,normal
2026-04-08T19:15:00Z,gpu-node-08,rack-d,training,54.2,54.2,3955,48.8,5.19,3.37,0,4,normal
2026-04-08T19:15:00Z,gpu-node-09,rack-e,shared,71.0,57.8,3850,52.7,5.85,4.9,0,3,normal
2026-04-08T19:15:00Z,gpu-node-10,rack-e,shared,79.5,76.4,3939,59.1,5.39,6.45,0,4,normal
2026-04-08T19:15:00Z,gpu-node-11,rack-f,shared,75.0,57.6,3891,55.0,5.1,6.54,0,3,normal
2026-04-08T19:15:00Z,gpu-node-12,rack-f,shared,64.8,63.5,3447,58.1,5.82,5.92,0,1,normal
2026-04-08T19:30:00Z,gpu-node-01,rack-a,serving,74.3,68.8,5051,57.7,5.9,6.95,0,4,normal
2026-04-08T19:30:00Z,gpu-node-02,rack-a,serving,60.0,58.3,4437,50.1,3.74,4.11,0,2,normal
2026-04-08T19:30:00Z,gpu-node-03,rack-b,serving,53.5,53.6,4158,51.9,3.2,4.07,0,3,normal
2026-04-08T19:30:00Z,gpu-node-04,rack-b,serving,72.7,54.9,4974,58.2,4.89,5.58,0,1,normal
2026-04-08T19:30:00Z,gpu-node-05,rack-c,training,52.0,41.0,3659,48.8,3.81,4.27,0,3,normal
2026-04-08T19:30:00Z,gpu-node-06,rack-c,training,56.8,56.5,4221,53.1,5.69,4.75,0,3,normal
2026-04-08T19:30:00Z,gpu-node-07,rack-d,training,65.4,62.4,4530,54.3,5.65,5.04,0,3,normal
2026-04-08T19:30:00Z,gpu-node-08,rack-d,training,67.3,56.8,4526,56.2,5.2,3.6,0,3,normal
2026-04-08T19:30:00Z,gpu-node-09,rack-e,shared,71.6,61.9,3702,58.4,5.01,5.05,0,3,normal
2026-04-08T19:30:00Z,gpu-node-10,rack-e,shared,64.8,50.9,3507,51.0,6.0,8.07,0,4,normal
2026-04-08T19:30:00Z,gpu-node-11,rack-f,shared,70.2,66.3,3576,55.9,4.75,5.24,0,4,normal
2026-04-08T19:30:00Z,gpu-node-12,rack-f,shared,64.2,61.0,3460,53.8,5.48,6.04,0,3,normal
2026-04-08T19:45:00Z,gpu-node-01,rack-a,serving,51.1,51.7,3839,48.6,5.18,4.94,0,2,normal
2026-04-08T19:45:00Z,gpu-node-02,rack-a,serving,74.7,65.7,5117,59.1,5.4,4.8,0,4,normal
2026-04-08T19:45:00Z,gpu-node-03,rack-b,serving,74.4,65.0,5053,56.3,6.02,4.59,0,3,normal
2026-04-08T19:45:00Z,gpu-node-04,rack-b,serving,56.0,44.9,4168,48.9,5.12,4.97,0,3,normal
2026-04-08T19:45:00Z,gpu-node-05,rack-c,training,61.5,49.0,4598,55.5,5.06,3.58,0,4,normal
2026-04-08T19:45:00Z,gpu-node-06,rack-c,training,54.0,42.4,4003,54.0,5.86,2.48,0,2,normal
2026-04-08T19:45:00Z,gpu-node-07,rack-d,training,70.6,53.5,4710,57.8,6.76,5.79,0,3,normal
2026-04-08T19:45:00Z,gpu-node-08,rack-d,training,57.7,58.3,4214,48.5,6.44,4.3,0,0,normal
2026-04-08T19:45:00Z,gpu-node-09,rack-e,shared,62.2,51.2,3420,56.0,6.09,4.23,0,2,normal
2026-04-08T19:45:00Z,gpu-node-10,rack-e,shared,71.1,66.7,3701,56.8,4.5,4.62,0,3,normal
2026-04-08T19:45:00Z,gpu-node-11,rack-f,shared,43.3,32.2,2472,46.5,1.93,3.13,0,1,normal
2026-04-08T19:45:00Z,gpu-node-12,rack-f,shared,63.6,48.9,3432,54.0,5.77,5.63,0,3,normal
2026-04-08T20:00:00Z,gpu-node-01,rack-a,serving,66.3,57.6,4656,52.7,3.96,4.56,0,4,normal
2026-04-08T20:00:00Z,gpu-node-02,rack-a,serving,50.3,41.3,4062,48.5,3.9,2.65,0,1,normal
2026-04-08T20:00:00Z,gpu-node-03,rack-b,serving,68.4,57.9,4782,53.3,5.2,5.34,0,3,normal
2026-04-08T20:00:00Z,gpu-node-04,rack-b,serving,54.6,40.7,4077,54.3,5.66,3.32,0,3,normal
2026-04-08T20:00:00Z,gpu-node-05,rack-c,training,75.0,58.2,5070,56.9,6.36,3.56,0,3,normal
2026-04-08T20:00:00Z,gpu-node-06,rack-c,training,52.0,44.1,3871,49.8,2.15,3.45,0,3,normal
2026-04-08T20:00:00Z,gpu-node-07,rack-d,training,72.6,67.0,4823,58.3,6.84,5.7,0,6,normal
2026-04-08T20:00:00Z,gpu-node-08,rack-d,training,59.2,43.7,4464,53.4,4.52,3.93,0,2,normal
2026-04-08T20:00:00Z,gpu-node-09,rack-e,shared,55.1,45.2,3005,49.8,3.55,5.0,0,2,normal
2026-04-08T20:00:00Z,gpu-node-10,rack-e,shared,74.5,55.9,3862,56.8,7.64,6.6,0,3,normal
2026-04-08T20:00:00Z,gpu-node-11,rack-f,shared,72.4,61.1,3807,60.5,5.15,4.5,0,3,normal
2026-04-08T20:00:00Z,gpu-node-12,rack-f,shared,59.3,59.5,3204,52.1,6.96,5.2,0,2,normal
2026-04-08T20:15:00Z,gpu-node-01,rack-a,serving,63.9,59.7,4611,51.0,5.66,4.68,0,3,normal
2026-04-08T20:15:00Z,gpu-node-02,rack-a,serving,56.6,51.8,4268,52.2,4.45,6.78,0,1,normal
2026-04-08T20:15:00Z,gpu-node-03,rack-b,serving,51.1,49.8,3919,47.2,1.47,4.98,0,2,normal
2026-04-08T20:15:00Z,gpu-node-04,rack-b,serving,54.2,46.4,4230,49.5,5.41,4.22,0,2,normal
2026-04-08T20:15:00Z,gpu-node-05,rack-c,training,68.9,66.5,4640,55.8,6.72,3.28,0,4,normal
2026-04-08T20:15:00Z,gpu-node-06,rack-c,training,55.5,54.8,4026,49.0,5.18,3.1,0,1,normal
2026-04-08T20:15:00Z,gpu-node-07,rack-d,training,54.5,40.7,3892,49.9,5.02,3.94,0,2,normal
2026-04-08T20:15:00Z,gpu-node-08,rack-d,training,57.4,47.2,4218,51.9,4.7,5.21,0,3,normal
2026-04-08T20:15:00Z,gpu-node-09,rack-e,shared,55.0,39.9,3195,52.4,3.08,2.31,0,2,normal
2026-04-08T20:15:00Z,gpu-node-10,rack-e,shared,56.7,46.8,3209,49.6,3.78,3.08,0,2,normal
2026-04-08T20:15:00Z,gpu-node-11,rack-f,shared,54.5,51.0,3003,51.1,3.85,3.57,0,4,normal
2026-04-08T20:15:00Z,gpu-node-12,rack-f,shared,60.5,57.7,3372,53.6,6.73,5.17,0,3,normal
2026-04-08T20:30:00Z,gpu-node-01,rack-a,serving,64.2,60.1,4652,55.1,4.19,4.42,0,3,normal
2026-04-08T20:30:00Z,gpu-node-02,rack-a,serving,62.4,56.9,4556,55.9,4.86,5.29,0,3,normal
2026-04-08T20:30:00Z,gpu-node-03,rack-b,serving,61.1,57.9,4351,55.0,6.02,3.24,0,3,normal
2026-04-08T20:30:00Z,gpu-node-04,rack-b,serving,60.1,45.8,4444,53.4,6.45,4.7,0,3,normal
2026-04-08T20:30:00Z,gpu-node-05,rack-c,training,61.7,47.6,4383,51.0,5.24,5.77,0,2,normal
2026-04-08T20:30:00Z,gpu-node-06,rack-c,training,51.5,51.9,3799,47.4,4.19,4.11,0,3,normal
2026-04-08T20:30:00Z,gpu-node-07,rack-d,training,70.8,66.3,4783,55.9,7.36,4.53,0,4,normal
2026-04-08T20:30:00Z,gpu-node-08,rack-d,training,52.7,41.9,3983,53.2,4.15,4.4,0,2,normal
2026-04-08T20:30:00Z,gpu-node-09,rack-e,shared,62.6,51.8,3435,56.0,6.74,5.51,0,1,normal
2026-04-08T20:30:00Z,gpu-node-10,rack-e,shared,51.1,38.9,2886,50.6,3.76,4.26,0,3,normal
2026-04-08T20:30:00Z,gpu-node-11,rack-f,shared,55.8,51.8,3081,50.3,5.85,5.35,0,2,normal
2026-04-08T20:30:00Z,gpu-node-12,rack-f,shared,68.6,61.1,3609,56.1,5.9,5.26,0,3,normal
2026-04-08T20:45:00Z,gpu-node-01,rack-a,serving,59.6,58.1,4463,53.0,3.81,5.46,0,1,normal
2026-04-08T20:45:00Z,gpu-node-02,rack-a,serving,48.1,48.0,3649,47.9,3.12,4.49,0,2,normal
2026-04-08T20:45:00Z,gpu-node-03,rack-b,serving,62.2,54.3,4421,52.5,5.35,5.8,0,4,normal
2026-04-08T20:45:00Z,gpu-node-04,rack-b,serving,48.9,47.6,3630,48.3,4.57,4.95,0,2,normal
2026-04-08T20:45:00Z,gpu-node-05,rack-c,training,56.9,44.8,4139,51.0,3.61,4.46,0,3,normal
2026-04-08T20:45:00Z,gpu-node-06,rack-c,training,55.2,48.6,4086,51.4,5.26,3.28,0,0,normal
2026-04-08T20:45:00Z,gpu-node-07,rack-d,training,61.1,52.6,4362,50.2,4.73,6.23,0,4,normal
2026-04-08T20:45:00Z,gpu-node-08,rack-d,training,50.1,45.9,3821,50.4,4.63,3.09,0,2,normal
2026-04-08T20:45:00Z,gpu-node-09,rack-e,shared,73.0,57.8,4003,61.0,7.77,6.17,0,4,normal
2026-04-08T20:45:00Z,gpu-node-10,rack-e,shared,49.2,44.6,2758,49.6,4.75,3.44,0,1,normal
2026-04-08T20:45:00Z,gpu-node-11,rack-f,shared,66.0,57.8,3577,56.7,5.32,2.8,0,3,normal
2026-04-08T20:45:00Z,gpu-node-12,rack-f,shared,53.2,46.6,3010,49.3,3.83,4.68,0,2,normal
2026-04-08T21:00:00Z,gpu-node-01,rack-a,serving,49.3,39.9,4022,46.3,3.82,1.76,0,2,normal
2026-04-08T21:00:00Z,gpu-node-02,rack-a,serving,56.7,54.4,4318,49.8,5.35,4.91,0,2,normal
2026-04-08T21:00:00Z,gpu-node-03,rack-b,serving,49.2,48.0,3897,49.1,4.43,3.84,0,3,normal
2026-04-08T21:00:00Z,gpu-node-04,rack-b,serving,59.8,49.5,4454,54.9,4.87,4.49,0,2,normal
2026-04-08T21:00:00Z,gpu-node-05,rack-c,training,56.0,55.4,4247,48.3,5.1,4.36,0,2,normal
2026-04-08T21:00:00Z,gpu-node-06,rack-c,training,58.5,44.5,4096,51.8,6.15,3.94,0,4,normal
2026-04-08T21:00:00Z,gpu-node-07,rack-d,training,69.5,61.2,4941,55.0,5.84,5.43,0,3,normal
2026-04-08T21:00:00Z,gpu-node-08,rack-d,training,51.5,39.1,3974,46.6,4.6,4.53,0,0,normal
2026-04-08T21:00:00Z,gpu-node-09,rack-e,shared,67.5,67.0,3605,59.2,4.29,4.36,0,4,normal
2026-04-08T21:00:00Z,gpu-node-10,rack-e,shared,64.9,51.5,3541,53.4,4.45,5.84,0,4,normal
2026-04-08T21:00:00Z,gpu-node-11,rack-f,shared,44.7,32.3,2636,48.5,3.99,4.07,0,3,normal
2026-04-08T21:00:00Z,gpu-node-12,rack-f,shared,72.9,70.3,3868,54.1,5.22,5.98,0,3,normal
2026-04-08T21:15:00Z,gpu-node-01,rack-a,serving,39.4,35.3,3442,44.4,2.52,1.19,0,1,normal
2026-04-08T21:15:00Z,gpu-node-02,rack-a,serving,53.5,42.6,4244,48.3,3.35,4.33,0,2,normal
2026-04-08T21:15:00Z,gpu-node-03,rack-b,serving,44.9,45.1,3528,48.4,4.37,3.81,0,2,normal
2026-04-08T21:15:00Z,gpu-node-04,rack-b,serving,65.3,54.3,4476,51.2,4.66,5.45,0,4,normal
2026-04-08T21:15:00Z,gpu-node-05,rack-c,training,49.3,43.4,3775,50.0,3.91,4.39,0,2,normal
2026-04-08T21:15:00Z,gpu-node-06,rack-c,training,51.3,37.4,3815,48.5,5.1,3.24,0,2,normal
2026-04-08T21:15:00Z,gpu-node-07,rack-d,training,35.6,28.4,3059,41.3,3.73,2.84,0,3,normal
2026-04-08T21:15:00Z,gpu-node-08,rack-d,training,58.8,51.8,4129,52.8,6.07,3.97,0,3,normal
2026-04-08T21:15:00Z,gpu-node-09,rack-e,shared,59.7,50.4,3186,47.8,5.44,5.43,0,4,normal
2026-04-08T21:15:00Z,gpu-node-10,rack-e,shared,51.9,47.0,3025,50.1,2.92,3.81,0,3,normal
2026-04-08T21:15:00Z,gpu-node-11,rack-f,shared,45.5,37.7,2566,47.3,3.78,3.72,0,2,normal
2026-04-08T21:15:00Z,gpu-node-12,rack-f,shared,50.3,39.4,2772,49.8,3.52,3.81,0,2,normal
2026-04-08T21:30:00Z,gpu-node-01,rack-a,serving,50.3,37.2,3885,49.1,3.17,4.75,0,4,normal
2026-04-08T21:30:00Z,gpu-node-02,rack-a,serving,42.9,32.3,3530,47.2,4.39,1.76,0,2,normal
2026-04-08T21:30:00Z,gpu-node-03,rack-b,serving,47.4,42.0,3721,48.4,3.52,3.14,0,2,normal
2026-04-08T21:30:00Z,gpu-node-04,rack-b,serving,53.3,48.3,4101,51.7,6.95,3.07,0,3,normal
2026-04-08T21:30:00Z,gpu-node-05,rack-c,training,51.6,52.6,3882,49.4,4.01,3.15,0,2,normal
2026-04-08T21:30:00Z,gpu-node-06,rack-c,training,39.3,30.4,3271,48.1,2.4,3.53,0,2,normal
2026-04-08T21:30:00Z,gpu-node-07,rack-d,training,50.5,44.5,3781,48.4,5.71,2.73,0,3,normal
2026-04-08T21:30:00Z,gpu-node-08,rack-d,training,37.6,37.3,3084,43.7,2.96,2.16,0,1,normal
2026-04-08T21:30:00Z,gpu-node-09,rack-e,shared,52.2,47.1,3109,50.4,4.49,3.6,0,1,normal
2026-04-08T21:30:00Z,gpu-node-10,rack-e,shared,58.2,53.5,3125,52.3,4.88,3.71,0,3,normal
2026-04-08T21:30:00Z,gpu-node-11,rack-f,shared,34.2,32.8,2206,46.0,3.08,2.54,0,0,normal
2026-04-08T21:30:00Z,gpu-node-12,rack-f,shared,45.7,34.1,2850,45.5,2.14,3.16,0,0,normal
2026-04-08T21:45:00Z,gpu-node-01,rack-a,serving,40.8,31.6,3381,48.6,2.4,1.61,0,0,normal
2026-04-08T21:45:00Z,gpu-node-02,rack-a,serving,55.7,46.9,4224,48.5,6.45,3.67,0,3,normal
2026-04-08T21:45:00Z,gpu-node-03,rack-b,serving,44.8,37.8,3559,47.7,2.99,4.04,0,1,normal
2026-04-08T21:45:00Z,gpu-node-04,rack-b,serving,50.3,38.1,3842,49.6,6.41,4.37,0,2,normal
2026-04-08T21:45:00Z,gpu-node-05,rack-c,training,56.0,51.5,3972,51.7,4.9,3.63,0,3,normal
2026-04-08T21:45:00Z,gpu-node-06,rack-c,training,49.9,44.7,3914,49.6,5.4,4.61,0,1,normal
2026-04-08T21:45:00Z,gpu-node-07,rack-d,training,53.9,54.1,4114,51.8,4.35,4.24,0,3,normal
2026-04-08T21:45:00Z,gpu-node-08,rack-d,training,36.4,34.1,3059,43.7,1.35,4.99,0,1,normal
2026-04-08T21:45:00Z,gpu-node-09,rack-e,shared,47.2,48.2,2608,46.5,5.97,4.49,0,4,normal
2026-04-08T21:45:00Z,gpu-node-10,rack-e,shared,37.6,38.0,2557,44.3,3.3,2.54,0,3,normal
2026-04-08T21:45:00Z,gpu-node-11,rack-f,shared,56.3,54.6,3133,51.7,6.71,4.93,0,3,normal
2026-04-08T21:45:00Z,gpu-node-12,rack-f,shared,45.7,42.5,2739,48.1,2.59,3.86,0,3,normal
2026-04-08T22:00:00Z,gpu-node-01,rack-a,serving,38.2,30.6,3419,44.1,3.01,2.7,0,1,normal
2026-04-08T22:00:00Z,gpu-node-02,rack-a,serving,49.5,40.1,3869,48.4,3.27,3.56,0,2,normal
2026-04-08T22:00:00Z,gpu-node-03,rack-b,serving,52.3,49.5,3949,49.0,4.44,3.69,0,3,normal
2026-04-08T22:00:00Z,gpu-node-04,rack-b,serving,56.9,44.4,4249,50.0,4.53,4.98,0,2,normal
2026-04-08T22:00:00Z,gpu-node-05,rack-c,training,53.5,46.3,4005,51.6,4.55,4.35,0,2,normal
2026-04-08T22:00:00Z,gpu-node-06,rack-c,training,49.8,40.7,3655,49.2,2.86,4.53,0,3,normal
2026-04-08T22:00:00Z,gpu-node-07,rack-d,training,37.5,28.1,2969,43.8,3.42,3.64,0,1,normal
2026-04-08T22:00:00Z,gpu-node-08,rack-d,training,54.1,46.6,3900,51.7,4.03,5.59,0,3,normal
2026-04-08T22:00:00Z,gpu-node-09,rack-e,shared,44.2,32.5,2732,45.3,3.65,4.48,0,2,normal
2026-04-08T22:00:00Z,gpu-node-10,rack-e,shared,53.1,47.0,3157,51.1,4.37,3.81,0,4,normal
2026-04-08T22:00:00Z,gpu-node-11,rack-f,shared,50.6,40.5,2995,49.7,5.77,4.08,0,3,normal
2026-04-08T22:00:00Z,gpu-node-12,rack-f,shared,42.5,40.0,2668,45.8,3.01,3.8,0,1,normal
2026-04-08T22:15:00Z,gpu-node-01,rack-a,serving,46.1,34.5,3508,47.2,3.29,2.18,0,2,normal
2026-04-08T22:15:00Z,gpu-node-02,rack-a,serving,55.1,49.4,4299,49.8,4.84,3.56,0,4,normal
2026-04-08T22:15:00Z,gpu-node-03,rack-b,serving,34.4,33.8,2810,46.9,1.79,1.81,0,1,normal
2026-04-08T22:15:00Z,gpu-node-04,rack-b,serving,56.3,51.8,4150,50.0,4.52,4.46,0,3,normal
2026-04-08T22:15:00Z,gpu-node-05,rack-c,training,57.5,42.4,4170,47.6,4.47,3.19,0,2,normal
2026-04-08T22:15:00Z,gpu-node-06,rack-c,training,50.8,48.2,3832,46.8,4.18,2.75,0,3,normal
2026-04-08T22:15:00Z,gpu-node-07,rack-d,training,44.4,39.0,3600,49.2,2.67,3.64,0,2,normal
2026-04-08T22:15:00Z,gpu-node-08,rack-d,training,47.7,43.3,3554,48.4,5.71,3.15,0,2,normal
2026-04-08T22:15:00Z,gpu-node-09,rack-e,shared,51.2,45.0,2909,48.8,4.19,3.56,0,3,normal
2026-04-08T22:15:00Z,gpu-node-10,rack-e,shared,44.0,36.9,2596,48.9,2.84,3.59,0,2,normal
2026-04-08T22:15:00Z,gpu-node-11,rack-f,shared,41.2,35.4,2560,46.3,3.29,0.2,0,0,normal
2026-04-08T22:15:00Z,gpu-node-12,rack-f,shared,45.5,41.2,2765,49.5,4.28,4.18,0,2,normal
2026-04-08T22:30:00Z,gpu-node-01,rack-a,serving,45.6,42.8,3668,44.8,3.73,4.43,0,1,normal
2026-04-08T22:30:00Z,gpu-node-02,rack-a,serving,47.7,44.2,3751,51.6,3.5,4.27,0,2,normal
2026-04-08T22:30:00Z,gpu-node-03,rack-b,serving,37.5,36.7,3313,44.4,1.89,1.71,0,1,normal
2026-04-08T22:30:00Z,gpu-node-04,rack-b,serving,40.6,37.1,3171,42.8,2.77,3.28,0,3,normal
2026-04-08T22:30:00Z,gpu-node-05,rack-c,training,37.7,33.6,3135,46.2,2.95,3.34,0,3,normal
2026-04-08T22:30:00Z,gpu-node-06,rack-c,training,54.2,43.8,4136,53.3,3.85,3.7,0,2,normal
2026-04-08T22:30:00Z,gpu-node-07,rack-d,training,48.7,36.0,3788,46.4,3.8,5.37,0,1,normal
2026-04-08T22:30:00Z,gpu-node-08,rack-d,training,40.8,38.0,3345,43.3,3.17,1.83,0,1,normal
2026-04-08T22:30:00Z,gpu-node-09,rack-e,shared,43.5,44.2,2651,50.2,3.18,3.81,0,2,normal
2026-04-08T22:30:00Z,gpu-node-10,rack-e,shared,55.6,46.0,3242,50.1,3.91,3.75,0,4,normal
2026-04-08T22:30:00Z,gpu-node-11,rack-f,shared,39.1,33.0,2403,44.0,4.51,2.22,0,0,normal
2026-04-08T22:30:00Z,gpu-node-12,rack-f,shared,36.2,33.9,2402,40.5,4.47,2.74,0,2,normal
2026-04-08T22:45:00Z,gpu-node-01,rack-a,serving,38.7,37.0,3169,44.6,2.92,1.95,0,2,normal
2026-04-08T22:45:00Z,gpu-node-02,rack-a,serving,36.8,35.5,3263,46.2,2.09,4.18,0,1,normal
2026-04-08T22:45:00Z,gpu-node-03,rack-b,serving,40.8,30.6,3523,46.9,3.28,3.88,0,2,normal
2026-04-08T22:45:00Z,gpu-node-04,rack-b,serving,40.9,33.9,3425,48.8,3.79,2.37,0,2,normal
2026-04-08T22:45:00Z,gpu-node-05,rack-c,training,46.6,35.0,3646,47.5,3.43,2.19,0,3,normal
2026-04-08T22:45:00Z,gpu-node-06,rack-c,training,46.8,39.0,3584,47.9,4.96,5.29,0,4,normal
2026-04-08T22:45:00Z,gpu-node-07,rack-d,training,50.3,39.0,3706,52.5,2.53,3.44,0,3,normal
2026-04-08T22:45:00Z,gpu-node-08,rack-d,training,45.8,40.8,3528,48.7,2.97,3.78,0,1,normal
2026-04-08T22:45:00Z,gpu-node-09,rack-e,shared,38.9,33.6,2518,48.0,1.13,2.87,0,3,normal
2026-04-08T22:45:00Z,gpu-node-10,rack-e,shared,47.2,41.6,2816,47.0,5.51,1.79,0,0,normal
2026-04-08T22:45:00Z,gpu-node-11,rack-f,shared,42.5,42.0,2679,47.3,4.19,4.11,0,2,normal
2026-04-08T22:45:00Z,gpu-node-12,rack-f,shared,41.8,40.7,2660,47.6,1.69,2.73,0,1,normal
2026-04-08T23:00:00Z,gpu-node-01,rack-a,serving,40.6,31.4,3159,44.0,3.79,3.06,0,0,normal
2026-04-08T23:00:00Z,gpu-node-02,rack-a,serving,41.3,40.3,3409,47.0,0.9,2.82,0,3,normal
2026-04-08T23:00:00Z,gpu-node-03,rack-b,serving,30.4,22.6,2750,45.1,1.85,2.52,0,2,normal
2026-04-08T23:00:00Z,gpu-node-04,rack-b,serving,49.2,49.3,3761,45.8,3.55,4.85,0,1,normal
2026-04-08T23:00:00Z,gpu-node-05,rack-c,training,43.5,38.1,3409,47.8,4.35,3.71,0,2,normal
2026-04-08T23:00:00Z,gpu-node-06,rack-c,training,47.6,34.5,3635,48.0,3.57,3.29,0,1,normal
